datetime,batteries,large hydro,other,solar,nuclear,geothermal,biogas,imports,coal,wind,small hydro,biomass,natural gas,renewables,solar thermal,hydro,thermal,demand,mcc,mce,mcl,mghg,lmp,demand_prediction,solar_forecast,wind_forecast
2019-03-01 05:00:00+00:00,26.75,2976.0,0.0,0.0,1132.0,985.25,239.33333333333334,3285.3333333333335,20.0,2771.6666666666665,391.8333333333333,281.5,8708.75,,,,,,,,,,,,,
2019-03-01 06:00:00+00:00,-0.9166666666666666,2852.0,0.0,0.0,1131.75,985.5833333333334,241.75,2987.6666666666665,19.333333333333332,2588.25,390.3333333333333,281.5,8619.333333333334,,,,,,,,,,,,,
2019-03-01 07:00:00+00:00,27.916666666666668,2872.25,0.0,0.0,1131.9166666666667,985.0833333333334,244.33333333333334,2972.5833333333335,19.583333333333332,2186.3333333333335,389.0,280.6666666666667,8625.083333333334,,,,,,,,,,,,,
2019-03-01 08:00:00+00:00,29.0,2885.75,0.0,0.0,1131.25,985.6666666666666,244.5,2991.3333333333335,20.75,2409.0833333333335,388.5,281.0,8104.916666666667,,,,,,,,,,,,,
2019-03-01 09:00:00+00:00,-21.083333333333332,3354.4166666666665,0.0,0.0,1131.0833333333333,985.25,244.66666666666666,2975.5833333333335,20.75,2112.4166666666665,408.75,284.6666666666667,8213.25,,,,,,,,,,,,,
2019-03-01 10:00:00+00:00,20.25,3686.0,0.0,0.0,1131.1666666666667,986.0833333333334,244.0,2835.25,20.75,2204.75,410.4166666666667,283.75,9158.666666666666,,,,,,,,,,,,,
2019-03-01 11:00:00+00:00,54.75,3761.25,0.0,87.91666666666667,1131.75,986.6666666666666,243.08333333333334,2972.1666666666665,21.166666666666668,1980.5,530.5,281.0,10932.833333333334,,,,,,,,,,,,,
2019-03-01 12:00:00+00:00,-0.6666666666666666,3673.0833333333335,0.0,1157.3333333333333,1131.5833333333333,986.0,242.33333333333334,3589.6666666666665,20.833333333333332,1755.8333333333333,507.4166666666667,279.8333333333333,10716.333333333334,,,,,,,,,,,,,
2019-03-01 13:00:00+00:00,-15.666666666666666,3405.75,0.0,3990.9166666666665,1132.1666666666667,984.3333333333334,237.83333333333334,2539.1666666666665,19.833333333333332,1580.8333333333333,460.5,280.1666666666667,9445.666666666666,,,,,,,,,,,,,
2019-03-01 14:00:00+00:00,0.5833333333333334,3113.3333333333335,0.0,6502.5,1132.25,982.9166666666666,235.16666666666666,1847.75,21.083333333333332,1430.75,405.9166666666667,277.1666666666667,7574.833333333333,,,,,,,,,,,,,
2019-03-01 15:00:00+00:00,-5.666666666666667,2976.1666666666665,0.0,6975.583333333333,1131.9166666666667,981.75,235.33333333333334,1450.75,21.0,1256.6666666666667,398.4166666666667,269.0833333333333,7073.166666666667,,,,,,,,,,,,,
2019-03-01 16:00:00+00:00,-36.75,2738.75,0.0,6831.083333333333,1132.0833333333333,979.6666666666666,235.41666666666666,1250.8333333333333,20.666666666666668,1425.9166666666667,363.0,265.6666666666667,7363.583333333333,,,,,,,,,,,,,
2019-03-01 17:00:00+00:00,13.166666666666666,2589.0,0.0,6004.583333333333,1132.1666666666667,978.0,236.83333333333334,1345.1666666666667,19.916666666666668,1951.4166666666667,339.9166666666667,262.8333333333333,7843.0,,,,,,,,,,,,,
2019-03-01 18:00:00+00:00,-24.583333333333332,2554.1666666666665,0.0,4731.0,1131.6666666666667,977.5833333333334,237.0,2260.9166666666665,20.666666666666668,2430.25,335.0833333333333,259.0,7864.583333333333,,,,,,,,,,,,,
2019-03-01 19:00:00+00:00,-52.833333333333336,2613.9166666666665,0.0,3790.4166666666665,1131.0833333333333,977.8333333333334,238.66666666666666,1771.9166666666667,22.083333333333332,3142.5,346.4166666666667,258.5833333333333,8219.166666666666,,,,,,,,,,,,,
2019-03-01 20:00:00+00:00,19.083333333333332,2941.6666666666665,0.0,3115.3333333333335,1131.0833333333333,979.25,239.5,1538.9166666666667,22.666666666666668,3758.0,415.9166666666667,263.0,8293.0,,,,,,,,,,,,,
2019-03-01 21:00:00+00:00,12.75,3424.4166666666665,0.0,1367.75,1131.6666666666667,980.0833333333334,239.91666666666666,2897.8333333333335,21.666666666666668,3327.8333333333335,426.9166666666667,266.6666666666667,9416.833333333334,,,,,,,,,,,,,
2019-03-01 22:00:00+00:00,14.25,3775.1666666666665,0.0,156.25,1132.75,980.0833333333334,240.16666666666666,3358.4166666666665,20.416666666666668,2451.0833333333335,472.75,264.0,12004.333333333334,,,,,,,,,,,,,
2019-03-01 23:00:00+00:00,-9.333333333333334,4125.75,0.0,9.0,1132.1666666666667,979.4166666666666,241.16666666666666,3475.6666666666665,18.583333333333332,1894.4166666666667,471.1666666666667,258.3333333333333,13953.75,,,,,,,,,,,,,
2019-03-02 00:00:00+00:00,-7.5,3961.75,0.0,9.0,1131.6666666666667,979.5,241.0,4057.75,17.75,1473.75,470.5,259.1666666666667,13824.5,,,,,,,,,,,,,
2019-03-02 01:00:00+00:00,2.4166666666666665,3980.9166666666665,0.0,9.0,1131.4166666666667,979.5833333333334,240.0,4207.166666666667,18.0,1357.4166666666667,474.5833333333333,263.75,13177.833333333334,,,,,,,,,,,,,
2019-03-02 02:00:00+00:00,-21.416666666666668,3722.5,0.0,9.0,1132.0,981.0,237.66666666666666,4448.083333333333,18.333333333333332,1262.0833333333333,442.9166666666667,264.8333333333333,12367.166666666666,,,,,,,,,,,,,
2019-03-02 03:00:00+00:00,-16.833333333333332,3583.8333333333335,0.0,9.0,1132.1666666666667,981.3333333333334,239.66666666666666,3607.1666666666665,18.75,940.6666666666666,432.75,251.0,12139.25,,,,,,,,,,,,,
2019-03-02 04:00:00+00:00,-12.416666666666666,3304.5,0.0,7.5,1131.3333333333333,981.25,239.08333333333334,3157.8333333333335,18.583333333333332,1073.25,431.6666666666667,243.25,11183.0,,,,,,,,,,,,,
2019-03-02 05:00:00+00:00,-8.25,3246.25,0.0,0.0,1131.0,981.0,239.08333333333334,3418.5,18.416666666666668,1160.5,436.4166666666667,244.0,9975.5,,,,,,,,,,,,,
2019-03-02 06:00:00+00:00,-15.916666666666666,3089.3333333333335,0.0,0.0,1131.25,980.4166666666666,240.16666666666666,3925.0833333333335,17.0,1266.6666666666667,437.5833333333333,242.83333333333334,9002.0,,,,,,,,,,,,,
2019-03-02 07:00:00+00:00,10.75,2936.75,0.0,0.0,1131.0,980.0833333333334,240.16666666666666,3800.8333333333335,18.166666666666668,1481.4166666666667,437.8333333333333,243.58333333333334,8407.0,,,,,,,,,,,,,
2019-03-02 08:00:00+00:00,30.166666666666668,2971.3333333333335,0.0,0.0,1131.0,980.9166666666666,239.91666666666666,4147.083333333333,18.75,1203.75,438.9166666666667,244.58333333333334,8064.166666666667,,,,,,,,,,,,,
2019-03-02 09:00:00+00:00,4.583333333333333,3194.3333333333335,0.0,0.0,1131.4166666666667,979.6666666666666,240.75,4055.9166666666665,19.833333333333332,1368.1666666666667,437.8333333333333,246.16666666666666,7883.666666666667,,,,,,,,,,,,,
2019-03-02 10:00:00+00:00,-52.0,3547.0833333333335,0.0,0.0,1132.25,977.6666666666666,240.16666666666666,3986.3333333333335,19.25,1366.6666666666667,439.8333333333333,246.5,8209.916666666666,,,,,,,,,,,,,
2019-03-02 11:00:00+00:00,52.333333333333336,3504.0833333333335,0.0,53.416666666666664,1131.75,976.75,240.33333333333334,4228.333333333333,19.083333333333332,1449.6666666666667,479.9166666666667,246.16666666666666,8427.0,,,,,,,,,,,,,
2019-03-02 12:00:00+00:00,4.583333333333333,3415.3333333333335,0.0,825.9166666666666,1132.0833333333333,977.0833333333334,239.33333333333334,4237.5,18.0,1468.0833333333333,447.75,246.5,8291.833333333334,,,,,,,,,,,,,
2019-03-02 13:00:00+00:00,5.333333333333333,3219.0833333333335,0.0,2428.25,1132.3333333333333,978.8333333333334,239.08333333333334,3502.75,17.416666666666668,1609.0,463.3333333333333,246.16666666666666,8219.75,,,,,,,,,,,,,
2019-03-02 14:00:00+00:00,-30.833333333333332,2954.5833333333335,0.0,4004.75,1132.0833333333333,978.9166666666666,239.5,3025.0,17.166666666666668,1721.4166666666667,433.25,238.25,7704.083333333333,,,,,,,,,,,,,
2019-03-02 15:00:00+00:00,-2.6666666666666665,2782.4166666666665,0.0,5556.166666666667,1131.25,977.0833333333334,240.5,2302.9166666666665,15.916666666666666,1822.5,429.4166666666667,229.0,7042.25,,,,,,,,,,,,,
2019-03-02 16:00:00+00:00,23.666666666666668,2745.9166666666665,0.0,6238.416666666667,1131.25,976.9166666666666,239.83333333333334,2241.75,17.75,2018.5,425.5,232.41666666666666,6262.75,,,,,,,,,,,,,
2019-03-02 17:00:00+00:00,-11.583333333333334,2609.0,0.0,5927.25,1130.8333333333333,976.8333333333334,240.66666666666666,2586.25,17.75,2083.1666666666665,400.3333333333333,238.16666666666666,6158.833333333333,,,,,,,,,,,,,
2019-03-02 18:00:00+00:00,-40.5,2747.8333333333335,0.0,6001.25,1130.25,976.4166666666666,240.66666666666666,2481.5833333333335,15.416666666666666,1971.4166666666667,386.75,240.66666666666666,5963.5,,,,,,,,,,,,,
2019-03-02 19:00:00+00:00,-27.916666666666668,2693.9166666666665,0.0,6598.0,1130.1666666666667,977.3333333333334,239.16666666666666,2246.8333333333335,15.833333333333334,2013.4166666666667,399.75,245.25,5191.166666666667,,,,,,,,,,,,,
